Restaurant Name,Inspection Type,Inspection Date,Inspection Score,Street Number,Street Name,Street Unit,Zip,Street Address,Inspection Month,Inspection Year,Lat,Long,Type,Rating,Rating Count
MUDSMITH,Routine,9/3/2019,85,2114,GREENVILLE,,75206,2114 GREENVILLE AVE,9/1/2019,FY2019,32.8152892,-96.7698666,Restaurant,4.4,380
MUDSMITH/PINTS & QUARTS,Routine,3/1/2019,80,3102,OAK LAWN,#110,75219,3102 OAK LAWN AVE #110,3/1/2019,FY2019,32.8086974,-96.8076466,Restaurant,4.4,233
MUMBAI GRILL,Routine,9/4/2019,89,17370,PRESTON,#490,75252,17370 PRESTON RD #490,9/1/2019,FY2019,32.9890394,-96.801289,Restaurant,4.4,674
MUNDO LATINO,Routine,1/13/2020,91,13523,MONTFORT,,75240,13523 MONTFORT PL,1/1/2020,FY2020,32.9320944,-96.8117177,Restaurant,3.7,22
MURPHY'S DELI,Routine,1/8/2020,84,1717,MAIN,#C100,75201,1717 MAIN ST #C100,1/1/2020,FY2020,32.7816486,-96.796842,Restaurant,4.2,605
MURPHY'S DELI,Routine,1/8/2020,86,4925,GREENVILLE,#131,75206,4925 GREENVILLE AVE #131,1/1/2020,FY2020,32.8472665,-96.7710585,Restaurant,5,1
MURPHY'S DELI,Routine,6/27/2019,90,325,SAINT PAUL,#125,75201,325 N SAINT PAUL ST #125,6/1/2019,FY2019,32.7833297,-96.7973516,Restaurant,4.1,44
MURPHY'S DELI,Routine,5/21/2019,99,8350,CENTRAL,-1075,75206,8350 N CENTRAL EXPW #M -1075,5/1/2019,FY2019,32.8630894,-96.7684271,Restaurant,5,1
MURPHY'S DELI UPTOWN,Routine,6/28/2019,81,2000,MCKINNEY,#150,75201,2000 MCKINNEY AVE #150,6/1/2019,FY2019,32.7906565,-96.80298,Restaurant,4.2,11
MURPHYS DELI,Routine,12/11/2019,86,2323,VICTORY,#150,75219,2323 VICTORY AVE #150,12/1/2019,FY2020,32.7855931,-96.8106156,Restaurant,1,1
MURPHYS DELI,Routine,10/16/2019,84,717,HARWOOD,111,75201,717 N HARWOOD ST STE 111,10/1/2019,FY2020,32.7856117,-96.7981774,Restaurant,4.3,142
MURPHYS DELI,Routine,9/5/2019,94,4925,GREENVILLE,#122,75206,4925 GREENVILLE AVE #122,9/1/2019,FY2019,32.8472665,-96.7710585,Restaurant,5,1
MUSIC HALL-CULINAIRE,Routine,3/28/2019,86,909,FIRST,,75210,909 FIRST AVE,3/1/2019,FY2019,32.7803389,-96.7658788,Restaurant,4.7,6
MUSUME RESTAURANT,Routine,11/21/2019,84,2330,FLORA,#170,75201,2330 FLORA ST #170,11/1/2019,FY2020,32.7895254,-96.7977448,Restaurant,4.6,33
MY DELI CAFE,Routine,8/15/2019,89,7800,STEMMONS,,75247,7800 N STEMMONS FRWY,8/1/2019,FY2019,32.8219578,-96.8693196,Restaurant,4.5,2
MY FIT FOODS,Routine,3/20/2017,100,4015,LEMMON,,75219,4015 LEMMON AVE,3/1/2017,FY2017,32.8137025,-96.8086107,Restaurant,4.2,215
NAMMI COOLHAUS,Routine,1/7/2020,97,920,HARWOOD,#106,75201,920 S HARWOOD #106,1/1/2020,FY2020,32.77747,-96.7900856,Restaurant,4.4,355
NAMMI TRUCK,Routine,12/4/2016,96,6211,OWENS,100,75235,6211 OWENS ST 100,12/1/2016,FY2017,32.8271869,-96.8388232,Restaurant,4.7,48
NAMMI TRUCK (COMMISSARY),Routine,5/29/2019,81,6211,OWENS,#100,75235,6211 OWENS ST #100,5/1/2019,FY2019,32.8271869,-96.8388232,Restaurant,4.7,48
NAMO,Routine,12/13/2018,100,3699,MCKINNEY,#305,75204,3699 MCKINNEY AVE #305,12/1/2018,FY2019,32.8082909,-96.7973435,Restaurant,4.6,785
NAZCA KITCHEN,Routine,7/2/2019,80,8041,WALNUT HILL,854,75231,8041 WALNUT HILL LN 854,7/1/2019,FY2019,32.8816094,-96.7676022,Restaurant,4.3,499
NAZCA KITCHEN,Routine,6/14/2017,84,3700,MCKINNEY,#140,75204,3700 MCKINNEY AVE #140,6/1/2017,FY2017,32.8076932,-96.7962127,Restaurant,4,437
NELSON'S,Routine,7/18/2019,93,17602,PRESTON,,75252,17602 PRESTON RD,7/1/2019,FY2019,32.9915653,-96.8003122,Restaurant,4.4,93
NESPRESSO BOUTIQUE,Routine,10/25/2019,95,8687,CENTRAL,#1224,75225,8687 N CENTRAL EXPW #1224,10/1/2019,FY2020,32.8687682,-96.7692323,Restaurant,2.9,38
NETWORK BAR,Routine,10/31/2019,80,331,SINGLETON,#130,75212,331 SINGLETON BLVD #130,10/1/2019,FY2020,32.7787719,-96.829531,Restaurant,4.6,970
NEVERIA EL REGIO,Routine,2/21/2019,97,9334,RL THORNTON,#B,75228,9334 E RL THORNTON FRWY #B,2/1/2019,FY2019,32.7959831,-96.6853653,Restaurant,5,1
NEVERIA LA MEXICANA,Routine,12/11/2019,77,1322,CLARENDON,,75208,1322 W CLARENDON DR,12/1/2019,FY2020,32.7347776,-96.8439586,Restaurant,4.8,69
NEVERIA LA MEXICANA,Routine,7/11/2017,84,203,JEFFERSON,,75208,203 W JEFFERSON BLVD,7/1/2017,FY2017,32.7433968,-96.8248695,Restaurant,4.2,61
NEVERIA TROPICANA,Routine,7/16/2019,89,9430,LARGA,#201,75220,9430 LARGA DR #201,7/1/2019,FY2019,32.8630013,-96.8633498,Restaurant,4.2,43
NEVERIA Y FRUTERIA LA FRESITA,Routine,5/14/2019,95,8433,LAKE JUNE,,75217,8433 LAKE JUNE RD,5/1/2019,FY2019,32.7349516,-96.6749637,Restaurant,4.3,20
NEW BUFFET,Routine,9/30/2019,87,4424,DALLAS FT WORTH TPKE,,75211,4424 DALLAS FT WORTH TPKE,9/1/2019,FY2019,32.7632412,-96.9008999,Restaurant,3.8,306
NEW CHINA CAFE,Routine,10/9/2019,87,2850,DAVIS,,75211,2850 W DAVIS ST,10/1/2019,FY2020,32.7490961,-96.8682304,Restaurant,4.1,147
NEW ORLEANS SEAFOOD CO,Routine,10/24/2018,86,7634,GREAT TRINITY FOREST,,75217,7634 GREAT TRINITY FOREST WAY,10/1/2018,FY2019,32.7122598,-96.6908174,Restaurant,5,2
NEW YORK BAKERY,Routine,12/13/2018,83,2240,ROYAL,#104,75229,2240 ROYAL LN #104,12/1/2018,FY2019,32.8944061,-96.903222,Restaurant,4.1,550
NICK & SAM'S STEAK & FISH,Routine,9/30/2019,82,3008,MAPLE,,75201,3008 MAPLE AVE,9/1/2019,FY2019,32.798507,-96.807424,Restaurant,4.5,1412
NIWA JAPANESE BBQ,Routine,6/27/2019,95,2939,MAIN,,75226,2939 MAIN ST,6/1/2019,FY2019,32.7847532,-96.780817,Restaurant,4.4,111
NOBLE REY BREWING CO.,Routine,12/19/2018,100,920,HARWOOD,#125,75201,920 S HARWOOD ST #125,12/1/2018,FY2019,32.77747,-96.7900856,Restaurant,4.4,355
NOLA BRASSERIE,Routine,12/3/2019,86,1201,MAIN,#100,75202,1201 MAIN ST #100,12/1/2019,FY2020,32.7804991,-96.8018622,Restaurant,4.4,139
NOLLOWA BAR & GRILL,Routine,7/12/2019,84,2560,ROYAL,#102,75229,2560 ROYAL LN #102,7/1/2019,FY2019,32.895487,-96.8931626,Restaurant,4.3,1221
NOODLE NEXUS,Routine,12/15/2017,91,325,ST PAUL,#B-30,75201,325 N ST PAUL ST #B-30,12/1/2017,FY2018,32.7833297,-96.7973516,Restaurant,4.1,44
NOORANI FAST FOOD & CATERING,Routine,3/21/2019,85,11422,HARRY HINES,#120,75229,11422 HARRY HINES BLVD #120,3/1/2019,FY2019,32.89728,-96.8904043,Restaurant,4.5,2
NORDSTROM BAZILLE,Routine,10/25/2019,80,8687,CENTRAL,#2000,75231,8687 N CENTRAL EXPW #2000,10/1/2019,FY2020,32.8687682,-96.7692323,Restaurant,2.9,38
NORMA'S CAFE,Routine,8/28/2019,80,1123,DAVIS,,75208,1123 W DAVIS ST,8/1/2019,FY2019,32.7497822,-96.8412588,Restaurant,4.5,2990
NORTH ITALIA,Routine,12/31/2019,96,2301,AKARD,#280,75201,2301 N AKARD ST #280,12/1/2019,FY2020,32.7892021,-96.8055857,Restaurant,4.4,478
NORTH TEXAS FOOD BANK,Routine,1/26/2017,97,1010,PEARL,,75201,1010 S PEARL EXPW,1/1/2017,FY2017,32.777279,-96.7893327,Restaurant,4.5,335
NORTHWEST HWY QUICK STOP,Routine,11/20/2019,87,2745,NORTHWEST,,75220,2745 W NORTHWEST HWY,11/1/2019,FY2020,32.8584205,-96.8743159,Restaurant,3.8,99
NUBIAS COCINA,Routine,6/17/2019,90,4007,URBAN,,75227,4007 URBAN AVE,6/1/2019,FY2019,32.7725664,-96.6966795,Restaurant,4.8,31
NURUNGJI CHICKEN,Routine,9/6/2019,86,11407,EMERALD,#115,75229,11407 EMERALD ST #115,9/1/2019,FY2019,32.8963088,-96.8996576,Restaurant,4.3,463
NUTRITIONAL PRODUCTS OF TEXAS,Routine,3/7/2019,99,8702,LANCASTER,100,75241,8702 S LANCASTER RD 100,3/1/2019,FY2019,32.6428686,-96.7784696,Restaurant,3.6,120
O C MEXICAN FOOD,Routine,9/9/2019,80,1015,VERMONT,,75216,1015 E VERMONT AVE,9/1/2019,FY2019,32.7270588,-96.8107131,Restaurant,4.5,163
O DONUT,Routine,5/31/2017,93,10155,LAKE JUNE,#119,75217,10155 LAKE JUNE RD #119,5/1/2017,FY2017,32.7344831,-96.6490714,Restaurant,4.1,300
O'RILEY'S PUB,Routine,12/17/2018,84,8989,FOREST,#120,75243,8989 FOREST LN #120,12/1/2018,FY2019,32.9096369,-96.7494829,Restaurant,4.5,256
OAK CLIFF COFFEE,Routine,2/14/2019,91,819,DAVIS,#100,75208,819 W DAVIS ST #100,2/1/2019,FY2019,32.7496995,-96.8367189,Restaurant,4.6,639
OAK CLIFF DONUTS,Routine,1/22/2019,86,2402,HAMPTON,,75224,2402 S HAMPTON RD,1/1/2019,FY2019,32.7221925,-96.8566998,Restaurant,4,185
OAKCLIFF TACO GARAGE,Routine,11/18/2019,86,2518,BECKLEY,#1,75224,2518 S BECKLEY AVE #1,11/1/2019,FY2020,32.7172777,-96.8226437,Restaurant,4.4,14
OASIS CAFE,Routine,8/23/2019,96,5945,GREENVILLE,,75206,5945 GREENVILLE AVE,8/1/2019,FY2019,32.8580912,-96.7688485,Restaurant,4.1,354
OCEAN SHAK,Routine,3/14/2018,84,3444,IRVING,,75247,3444 IRVING BLVD,3/1/2018,FY2018,32.8077739,-96.8771791,Restaurant,4.3,145
ODOMS' BBQ,Routine,8/20/2019,87,1971,SINGLETON,,75212,1971 SINGLETON BLVD,8/1/2019,FY2019,32.778907,-96.8531709,Restaurant,4,637
OFF THE BONE,Routine,11/21/2019,88,1734,LAMAR,,75215,1734 S LAMAR ST,11/1/2019,FY2020,32.7657544,-96.7922676,Restaurant,4.4,795
OFF THE CUFF,Routine,6/25/2017,95,2901,ELM,,75226,2901 ELM ST,6/1/2017,FY2017,32.7851938,-96.7824081,Restaurant,4.5,961
OFF THE RECORD,Routine,2/26/2019,100,2716,ELM,,75226,2716 ELM ST,2/1/2019,FY2019,32.7844154,-96.7839933,Restaurant,4.1,705
OFFSHORE'S NEXT DOOR,Routine,3/24/2017,87,9660,AUDELIA,#305,75238,9660 AUDELIA RD #305,3/1/2017,FY2017,32.877936,-96.7165143,Restaurant,5,8
OH SUSHI,Routine,8/8/2019,80,2053,NORTHWEST,#90,75220,2053 W NORTHWEST HWY #90,8/1/2019,FY2019,32.8672388,-96.9062455,Restaurant,3.8,544
OISHII,Routine,8/21/2019,82,2525,WYCLIFF,#110,75219,2525 WYCLIFF AVE STE #110,8/1/2019,FY2019,32.8110156,-96.8191479,Restaurant,4,232
OLGA'S TTC RESTAURANT/TACO BAR,Routine,11/28/2018,95,2310,MLK,#101,75215,2310 MLK BLVD #101,11/1/2018,FY2019,32.7644583,-96.7732566,Restaurant,4.5,39
OMAHA STEAKS,Routine,4/10/2019,100,10854,PRESTON,,75230,10854 PRESTON RD,4/1/2019,FY2019,32.896517,-96.803604,Restaurant,4.2,78
OMAR EXPRESS FOOD,Routine,7/30/2019,90,8618,LANCASTER,,75241,8618 S LANCASTER RD,7/1/2019,FY2019,32.6432021,-96.7791767,Restaurant,3.8,695
ON ROTATION,Routine,1/11/2020,99,7328,GASTON,#110,75214,7328 GASTON AVE #110,1/1/2020,FY2020,32.8109798,-96.7314199,Restaurant,4.5,866
ONE MAIN SUN DRY,Routine,12/6/2019,100,1201,MAIN,P-290,75202,1201 MAIN ST P-290,12/1/2019,FY2020,32.7803131,-96.8018291,Restaurant,4.4,139
ONE PERCENT,Routine,8/3/2019,80,11441,STEMMONS,#107,75229,11441 N STEMMONS FRWY #107,8/1/2019,FY2019,32.8986647,-96.8990361,Restaurant,2.6,7
ONENTWO CHICKEN,Routine,7/12/2019,94,2558,ROYAL,,75229,2558 ROYAL LN,7/1/2019,FY2019,32.8956525,-96.8933923,Restaurant,4.3,1221
ORACLE FOOD MART,Routine,8/16/2019,88,9702,BROCKBANK,#110,75220,9702 BROCKBANK DR #110,8/1/2019,FY2019,32.8668997,-96.8750151,Restaurant,4.7,9
ORALE FOOD MART,Routine,8/16/2019,82,9702,BROCKBANK,#100,75220,9702 BROCKBANK DR #100,8/1/2019,FY2019,32.8668997,-96.8750151,Restaurant,4.7,9
ORIGIN NATURAL FOOD,Routine,8/21/2019,86,4438,MCKINNEY,150,75205,4438 MCKINNEY AVE 150,8/1/2019,FY2019,32.820538,-96.788385,Restaurant,4.2,990
ORNO,Routine,9/25/2019,86,3908,CEDAR SPRINGS,,75219,3908 CEDAR SPRINGS RD,9/1/2019,FY2019,32.810469,-96.8101414,Restaurant,4.5,111
OSK OFF SITE KITCHEN,Routine,12/24/2019,99,331,SINGLETON,#100,75212,331 SINGLETON #100,12/1/2019,FY2020,32.7787719,-96.829531,Restaurant,4.6,970
OSOS NEVERIA,Routine,1/6/2018,92,2534,ROYAL,D-13,75229,2534 ROYAL LN D-13,1/1/2018,FY2018,32.8951633,-96.8945916,Restaurant,4.1,21
OSTION AZUL,Routine,10/28/2019,85,5221,JEFFERSON,,75211,5221 W JEFFERSON BLVD,10/1/2019,FY2020,32.7466056,-96.9123722,Restaurant,4.1,34
OTTO'S,Routine,12/7/2018,100,1321,COMMERCE,,75202,1321 COMMERCE ST,12/1/2018,FY2019,32.7800411,-96.7997282,Restaurant,4.4,251
OUTFIT BREWERY,Routine,12/27/2019,95,7135,JOHN W. CARPENTER,#180,75247,7135 JOHN W. CARPENTER FRWY #180,12/1/2019,FY2020,32.815764,-96.8699258,Restaurant,4.6,201
OVEN & CELLAR,Routine,11/1/2016,100,1900,ELM,#102,75201,1900 ELM ST #102,11/1/2016,FY2017,32.7817576,-96.7955306,Restaurant,4.7,71
OZONA GRILL AND BAR,Routine,12/16/2019,85,4615,GREENVILLE,,75206,4615 GREENVILLE AVE,12/1/2019,FY2020,32.8435524,-96.7708607,Restaurant,4.3,1214
PACIFIC DECK-DALLAS,Routine,10/11/2019,80,1910,PACIFIC,#1400,75201,1910 PACIFIC #1400,10/1/2019,FY2020,32.7826453,-96.7954613,Restaurant,4.3,11
PACIUGO GELATO & CAFFE,Routine,2/28/2019,93,3699,MCKINNEY,#101B,75204,3699 MCKINNEY AVE #101B,2/1/2019,FY2019,32.8082909,-96.7973435,Restaurant,4.6,785
PACIUGO NORTHPARK MALL,Routine,10/24/2019,80,8687,CENTRAL,#2404,75225,8687 N CENTRAL EXPW #2404,10/1/2019,FY2020,32.8687682,-96.7692323,Restaurant,2.9,38
PAISANITA TAQUERIA,Routine,9/23/2019,80,2930,DAVIS,,75211,2930 W DAVIS ST,9/1/2019,FY2019,32.7492663,-96.8697281,Restaurant,4.9,30
PALETERIA EL REY,Routine,12/26/2019,82,3900,BUCKNER,,75227,3900 S BUCKNER BLVD,12/1/2019,FY2020,32.7712823,-96.6823365,Restaurant,4.3,58
PALETERIA LA ESTRELLA,Routine,1/22/2019,99,409,CENTRE,,75208,409 CENTRE ST,1/1/2019,FY2019,32.7424963,-96.8288534,Restaurant,4.4,149
PALETERIA LA MEXICANA,Routine,1/29/2019,86,525,JEFFERSON,#D,75203,525 E JEFFERSON BLVD #D,1/1/2019,FY2019,32.7467958,-96.817047,Restaurant,4.3,224
PALETERIA LA SUPER,Routine,1/28/2019,91,3439,BANNING,,75233,3439 BANNING ST,1/1/2019,FY2019,32.7168456,-96.8779717,Restaurant,4.8,14
PALETERIA MEXICO,Routine,6/10/2019,87,327,MOCKINGBRIRD,,75247,327 W MOCKINGBRIRD LN,6/1/2019,FY2019,32.8042379,-96.8740959,Restaurant,3.7,265
PALETERIA MEXTY,Routine,1/8/2020,77,8145,BRUTON,,75217,8145 BRUTON RD,1/1/2020,FY2020,32.7493177,-96.6810844,Restaurant,4.3,173
PALETERIA SAN MARCOS,Routine,2/6/2019,87,14203,COIT,#100,75240,14203 COIT RD #100,2/1/2019,FY2019,32.9415422,-96.7696844,Restaurant,4,693
PALETERIA Y NEVERIA COCO BONGO,Routine,11/7/2018,95,1819,BUCKNER,#120,75217,1819 S BUCKNER BLVD #120,11/1/2018,FY2019,32.7433759,-96.6833182,Restaurant,4.4,258
PALETERIA Y TAQUERIA TREBOL,Routine,12/19/2019,100,4902,GRAND,,75223,4902 E GRAND AVE,12/1/2019,FY2020,32.7879032,-96.7533721,Restaurant,3,1
PALMIERI CAFE,Routine,1/25/2019,96,920,HARWOOD,#100,75201,920 S HARWOOD #100,1/1/2019,FY2019,32.77747,-96.7900856,Restaurant,4.4,355
PANADERIA & RESTAURANT GUATEMALTECA,Routine,12/23/2019,75,11055,DENNIS,#17,75229,11055 DENNIS RD #17,12/1/2019,FY2020,32.8989191,-96.8818006,Restaurant,4,157
PANADERIA EL ARTESANO,Routine,2/7/2019,94,525,JEFFERSON,#C,75203,525 E JEFFERSON BLVD #C,2/1/2019,FY2019,32.7467958,-96.817047,Restaurant,4.3,224
PANADERIA LA UNION/RESTAURANT,Routine,10/2/2019,91,10618,FERGUSON,,75228,10618 FERGUSON RD,10/1/2019,FY2020,32.8411286,-96.6654295,Restaurant,3.7,114
PANADERIA Y RESTAURANTE MORAZAN,Routine,11/26/2019,85,426,JEFFERSON,#A,75208,426 W JEFFERSON BLVD #A,11/1/2019,FY2020,32.742871,-96.829573,Restaurant,4.9,17
PANCHO'S MEXICAN BUFFET,Routine,9/18/2018,80,4001,WHEATLAND,#100,75237,4001 W WHEATLAND RD #100,9/1/2018,FY2018,32.6479367,-96.8856743,Restaurant,4,259
PANDA CHINESE FOOD,Routine,12/11/2019,92,2576,WALNUT HILL,,75229,2576 WALNUT HILL LN,12/1/2019,FY2020,32.880652,-96.890767,Restaurant,4.3,566
PANDA EXPRESS,Routine,1/8/2020,97,15204,MONTFORT,,75248,15204 MONTFORT DR,1/1/2020,FY2020,32.956152,-96.8180387,Restaurant,3.9,437
PANDA EXPRESS,Routine,10/28/2019,94,9411,WEBB CHAPEL,100,75220,9411 WEBB CHAPEL RD 100,10/1/2019,FY2020,32.8611258,-96.8587588,Restaurant,4,597
PANDA EXPRESS,Routine,8/7/2019,93,8687,CENTRAL,2388,75206,8687 N CENTRAL EXPW 2388,8/1/2019,FY2019,32.8669116,-96.7726611,Restaurant,4.5,1936
PANDA TEA,Routine,11/21/2019,81,5521,GREENVILLE,#108A,75206,5521 GREENVILLE AVE #108A,11/1/2019,FY2020,32.853688,-96.7698721,Restaurant,4.4,570
PANDA'S RESTAURANT,Routine,9/26/2019,90,3917,CEDAR SPRINGS,,75219,3917 CEDAR SPRINGS RD,9/1/2019,FY2019,32.8107116,-96.8111685,Restaurant,3.4,159
PANERA BREAD,Routine,11/14/2019,95,7839,PARK,,75225,7839 PARK LN,11/1/2019,FY2020,32.8723079,-96.772678,Restaurant,4,1077
PAPA JOHN'S PIZZA,Routine,1/9/2019,85,5907,BELTLINE,102,75248,5907 BELTLINE RD 102,1/1/2019,FY2019,32.95462,-96.80627,Restaurant,3.1,95
PAPA JOHN'S PIZZA,Routine,11/18/2018,80,2731,NORTHWEST,110,75220,2731 W NORTHWEST HWY 110,11/1/2018,FY2019,32.8587391,-96.8743272,Restaurant,3.8,99
PAPA JOHNS,Routine,6/11/2019,96,2292,BUCKNER,#110,75227,2292 S BUCKNER BLVD #110,6/1/2019,FY2019,32.7521914,-96.6825654,Restaurant,3.2,175
PAPA JOHNS PIZZA,Routine,1/13/2020,96,3206,DAVIS,100,75211,3206 W DAVIS ST 100,1/1/2020,FY2020,32.7492639,-96.8731742,Restaurant,3.4,104
PAPA JOHNS PIZZA,Routine,8/29/2019,96,2937,GREENVILLE,#170,75206,2937 GREENVILLE AVE #170,8/1/2019,FY2019,32.8241899,-96.7704405,Restaurant,2.6,72
PAPA JOHNS PIZZA,Routine,2/15/2019,95,1127,BECKLEY,,75203,1127 N BECKLEY AVE,2/1/2019,FY2019,32.757498,-96.8232715,Restaurant,3,121
PAPA MURPHY'S TAKE AND BAKE PIZZA,Routine,2/5/2019,97,18110,MIDWAY,#101,75287,18110 MIDWAY RD #101,2/1/2019,FY2019,32.9962566,-96.8426795,Restaurant,3.9,96
PAPA YUN'S DONUTS,Routine,11/6/2019,81,1904,RECORD CROSSING,,75235,1904 RECORD CROSSING RD,11/1/2019,FY2020,32.8175084,-96.8505919,Restaurant,4.1,55
PAPPADEAUX SEAFOOD,Routine,11/14/2019,96,10428,LOMBARDY,,75220,10428 LOMBARDY LN,11/1/2019,FY2020,32.8660446,-96.8968963,Restaurant,4.5,3053
PAPPADEAUX SEAFOOD,Routine,9/16/2019,98,18349,DALLAS,,75287,18349 DALLAS PKWY,9/1/2019,FY2019,32.9991661,-96.8303265,Restaurant,4.4,3252
PAPPADEAUX SEAFOOD,Routine,7/17/2019,94,3520,OAK LAWN,,75219,3520 N OAK LAWN AVE,7/1/2019,FY2019,32.812038,-96.804552,Restaurant,4.4,3418
PAPPAS BARBEQUE,Routine,9/5/2019,98,2231,NORTHWEST,,75220,2231 W NORTHWEST HWY,9/1/2019,FY2019,32.8642214,-96.8973572,Restaurant,4.2,1286
PAPPAS BROTHERS STEAKHOUSE,Routine,11/15/2019,97,10477,LOMBARDY,,75220,10477 LOMBARDY LN,11/1/2019,FY2020,32.8669994,-96.8978594,Restaurant,4.7,1744
PAPPASITO'S CANTINA,Routine,11/14/2019,94,10433,LOMBARDY,,75220,10433 LOMBARDY LN,11/1/2019,FY2020,32.865919,-96.8983627,Restaurant,4.4,2905
PAPPY'S OLD FASHIONED HAMBURGERS,Routine,10/3/2019,82,1475,MOCKINGBIRD,,75247,1475 W MOCKINGBIRD LN,10/1/2019,FY2020,32.8227364,-96.8612886,Restaurant,4.2,373
PARADISE BAKERY & CAFE,Routine,1/13/2020,94,13710,DALLAS,H-1,75240,13710 DALLAS PKWY H-1,1/1/2020,FY2020,32.9337468,-96.8207167,Restaurant,4.6,262
PARADISE CAJUN SEAFOOD,Routine,8/13/2019,97,3636,FRANKFORD,#300,75287,3636 FRANKFORD RD #300,8/1/2019,FY2019,32.995834,-96.8539976,Restaurant,5,6
PARIGI,Routine,8/26/2019,91,3311,OAK LAWN,#102,75219,3311 OAK LAWN AVE #102,8/1/2019,FY2019,32.8106871,-96.8075101,Restaurant,4.5,183
PARK CITY CLUB,Routine,9/12/2019,90,5956,SHERRY,#1700,75225,5956 SHERRY LN #1700,9/1/2019,FY2019,32.861999,-96.8098978,Restaurant,4.6,144
PASTELERIA LA ROCA,Routine,2/8/2019,91,3812,CLARENDON,,75211,3812 W CLARENDON,2/1/2019,FY2019,32.734446,-96.8836656,Restaurant,4.2,252
PASTELERIA UNIVERSO,Routine,1/13/2019,89,9632,OVERLAKE,,75220,9632 OVERLAKE DR,1/1/2019,FY2019,32.8577382,-96.8705259,Restaurant,3.7,62
PASTERERIA DEL NORTE,Routine,1/4/2019,95,2531,FORT WORTH,,75211,2531 FORT WORTH AVE,1/1/2019,FY2019,32.7588891,-96.864201,Restaurant,3.9,11
PAUL MARTINS AMERICAN GRILL,Routine,8/28/2019,87,3848,OAK LAWN,#210,75219,3848 OAK LAWN AVE #210,8/1/2019,FY2019,32.8150283,-96.8018189,Restaurant,4.4,580
PAULS FOOD & FUEL MART,Routine,10/11/2019,92,11115,GARLAND,,75218,11115 GARLAND RD,10/1/2019,FY2020,32.8475935,-96.6860091,Restaurant,4,58
PAYLESS CONVENIENCE,Routine,6/19/2019,97,1000,RIVERFRONT,,75207,1000 N RIVERFRONT BLVD,6/1/2019,FY2019,32.78655,-96.817302,Restaurant,4.4,96
PAYLESS CONVENIENCE,Routine,3/26/2019,80,205,CARROLL,,75246,205 N CARROLL AVE,3/1/2019,FY2019,32.7922363,-96.7686159,Restaurant,4.6,468
PEAK FOOD MART,Routine,1/15/2019,100,700,PEAK,,75223,700 S PEAK ST,1/1/2019,FY2019,32.7869891,-96.7650129,Restaurant,3.8,114
PEARL CUP COFFEE,Routine,4/11/2019,90,7865,FIREFALL,#F180,75230,7865 FIREFALL WAY #F180,4/1/2019,FY2019,32.8821527,-96.7711593,Restaurant,4.4,22
PEGASUS ROOM,Routine,12/27/2018,99,1506,COMMERCE,200,75201,1506 COMMERCE ST 200,12/1/2018,FY2019,32.779651,-96.7981,Restaurant,4.1,494
PEI WEI ASIAN DINER,Routine,11/11/2019,91,2222,MCKINNEY,#100,75201,2222 MCKINNEY AVE #100,11/1/2019,FY2020,32.7927992,-96.8019654,Restaurant,3.8,317
PEI WEI ASIAN DINER,Routine,9/23/2019,84,3001,KNOX,#100,75205,3001 KNOX ST #100,9/1/2019,FY2019,32.8213481,-96.7871751,Restaurant,4.3,1240
PEI WEI ASIAN DINER,Routine,9/20/2019,88,8305,WESTCHESTER,,75225,8305 WESTCHESTER DR,9/1/2019,FY2019,32.8638456,-96.8069347,Restaurant,4.3,87
PEI WEI ASIAN DINER,Routine,9/4/2019,85,9540,GARLAND,#383,75218,9540 GARLAND RD #383,9/1/2019,FY2019,32.8340022,-96.701326,Restaurant,4.6,590
PEKING KITCHEN,Routine,11/26/2019,80,1710,NORMAN,,75211,1710 NORMAN DR,11/1/2019,FY2020,32.7267801,-96.8735408,Restaurant,4.1,236
PENNE POMODORO,Routine,9/16/2019,98,1924,ABRAMS,,75214,1924 ABRAMS PKWY,9/1/2019,FY2019,32.8135512,-96.7525121,Restaurant,4.6,506
PEPE & MITO'S MEXICAN CAN,Routine,12/30/2019,92,2911,ELM,,75226,2911 ELM ST,12/1/2019,FY2020,32.7851963,-96.7819689,Restaurant,4.5,961
PEPES PIZZA & TIENDA,Routine,8/19/2019,95,9615,OVERLAKE,,75220,9615 OVERLAKE DR,8/1/2019,FY2019,32.8576815,-96.870807,Restaurant,3.7,62
PERIDOT COFFEE,Routine,12/18/2018,97,2240,ROYAL,#101,75229,2240 ROYAL LN #101,12/1/2018,FY2019,32.8944061,-96.903222,Restaurant,4.1,550
PHATT MATT'S,Routine,1/9/2020,85,2451,LEDBETTER,#A,75233,2451 W LEDBETTER DR STE #A,1/1/2020,FY2020,32.6918337,-96.8593032,Restaurant,2.9,304
PHATT MATT'S HOTWINGS,Routine,11/26/2019,85,7557,LANCASTER,#100,75241,7557 S LANCASTER RD #100,11/1/2019,FY2020,32.6537139,-96.7831299,Restaurant,4.1,118
PHATT MATTS,Routine,6/14/2017,79,2207,LEDBETTER,#B,75216,2207 E LEDBETTER DR #B,6/1/2017,FY2017,32.6873075,-96.7877999,Restaurant,3.2,565
PHILLIPS MART,Routine,1/10/2020,92,951,BELTLINE,,75253,951 S BELTLINE RD,1/1/2020,FY2020,32.6882326,-96.5885981,Restaurant,1,1
