restaurant_name,inspection_type,inspection_date,inspection_score,street_number,street_name,street_unit,zip_code,street_address,inspection_month,inspection_year,lat,long,Unique Join
MESO MAYA RESTAURANT,Routine,04/23/2019,94,11909,PRESTON,1426,75252,1515 N JIM MILLER RD,Apr 2019,FY2019,32.911183,-96.80391,
MESQUITE ISD FOOD SERVICES,Routine,11/13/2019,96,253,LAWSON,,75253,5417 BERNAL DR,Nov 2019,FY2020,34.957094,-95.899875,
MESQUITE ISD FOOD SERVICES,Routine,11/13/2019,96,253,LAWSON,,75253,5419 ROSS AVE,Nov 2019,FY2020,34.957094,-95.899875,
MESQUITE ISD FOOD SERVICES,Routine,05/13/2019,99,253,LAWSON,,75253,5420 BELTLINE RD,May 2019,FY2019,34.957094,-95.899875,
METHOD COFFEE,Routine,12/09/2019,90,1623,HALL,#101,75204,2524 W LEDBETTER DR BU4,Dec 2019,FY2020,32.795244,-96.788911,
METHODIST REHABILITATION HOSPITAL,Routine,07/12/2019,82,3020,WHEATLAND,,75237,8084 PARK LN STE B145,Jul 2019,FY2019,32.647445,-96.870589,
METRO DINER,Routine,12/06/2019,89,2316,DAVIS,,75208,4234 HARRY HINES BLVD A,Dec 2019,FY2020,32.74948,-96.856053,
METRO DINER,Routine,05/13/2019,84,2316,DAVIS,,75208,4234 MAPLE AVE,May 2019,FY2019,32.74948,-96.856053,
MEXICALI RESTAURANT,Routine,11/18/2019,82,11277,NORTHWEST,#148,75238,12770 PARK CENTRAL DR #160,Nov 2019,FY2020,32.864406,-96.685829,
MEXICALI RESTAURANT,Routine,11/18/2019,100,11277,NORTHWEST,#148,75238,12795 MIDWAY RD,Nov 2019,FY2020,32.864406,-96.685829,
MEXICALI RESTAURANT,Follow-up,06/28/2019,91,11277,NORTHWEST,#148,75238,12800 ABRAMS RD,Jun 2019,FY2019,32.864406,-96.685829,
MEXICALI RESTAURANT,Routine,05/29/2019,72,11277,NORTHWEST,#148,75238,12810 HILLCREST RD #107,May 2019,FY2019,32.864406,-96.685829,
MI CASITA SONSONATECA,Routine,03/28/2019,91,1600,BUCKNER,,75217,2500 VICTORY AVE PLZA #1026,Mar 2019,FY2019,32.739463,-96.682828,
MI COCINA,Routine,09/18/2019,88,11661,PRESTON,#138,75230,1409 N ZANG BLVD #16,Sep 2019,FY2019,32.907606,-96.804251,
MI COCINA,Routine,08/07/2019,87,13350,DALLAS,#100,75240,2001 DEER PATH DR,Aug 2019,FY2019,32.930161,-96.820963,
MI COCINA,Routine,07/18/2019,96,18352,DALLAS,#100,75287,3001 KNOX ST #107A,Jul 2019,FY2019,32.999145,-96.828957,
MI COCINA,Routine,03/28/2019,84,11661,PRESTON,#138,75230,1409 S LAMAR ST #008,Mar 2019,FY2019,32.907606,-96.804251,
MI COCINA,Routine,02/05/2019,92,13350,DALLAS,#100,75240,2001 E KIEST BLVD,Feb 2019,FY2019,32.930161,-96.820963,
MI COCINA,Routine,01/24/2019,99,18352,DALLAS,#100,75287,3001 KNOX ST #110,Jan 2019,FY2019,32.999145,-96.828957,
MI COCINA HERNANDEZ,Routine,09/05/2019,80,3010,VILBIG,,75212,801 HILLBURN DR,Sep 2019,FY2019,32.778854,-96.847934,
MI COCINA HERNANDEZ,Routine,01/04/2019,92,3010,VILBIG,,75212,801 MAIN ST,Jan 2019,FY2019,32.778854,-96.847934,
MI HONDURAS,Routine,09/18/2019,86,10818,DENNIS,#101,75229,11617 N CENTRAL EXPW #135,Sep 2019,FY2019,32.895847,-96.881391,
MI HONDURAS,Routine,03/13/2019,81,10818,DENNIS,#101,75229,11620 PLANO RD #1-2,Mar 2019,FY2019,32.895847,-96.881391,
MI LUPITA,Routine,08/22/2019,85,3333,DAVIS,,75211,9510 BROCKBANK DR,Aug 2019,FY2019,32.749586,-96.87544,
MI LUPITA,Routine,02/27/2019,81,3333,DAVIS,,75211,9512 C F HAWN FRWY,Feb 2019,FY2019,32.749586,-96.87544,
MI PUEBLITO TAQUERIA Y PA,Routine,08/24/2019,85,2222,GUS THOMASSON,,75228,400 S BUCKNER BLVD,Aug 2019,FY2019,32.834759,-96.677143,
MI PUEBLITO TAQUERIA Y PA,Routine,08/05/2019,79,2222,GUS THOMASSON,,75228,400 S HOUSTON ST 3F,Aug 2019,FY2019,32.834759,-96.677143,
MI PUEBLITO TAQUERIA Y PA,Routine,07/17/2019,77,2222,GUS THOMASSON,,75228,400 S RECORD,Jul 2019,FY2019,32.834759,-96.677143,
MI PUEBLITO TAQUERIA Y PA,Routine,02/21/2019,84,2222,GUS THOMASSON,,75228,400 S ZANG BLVD LLC30,Feb 2019,FY2019,32.834759,-96.677143,
MI PUEBLITO TAQUERIA Y PA,Routine,01/20/2019,78,2222,GUS THOMASSON,,75228,400 S ZANG BLVD STE #1500,Jan 2019,FY2019,32.834759,-96.677143,
MI TIENDITA,Routine,03/21/2019,95,1227,WORLD STORE,100-1,75217,17453 PRESTON RD,Mar 2019,FY2019,32.733636,-96.683994,
MI TORITO BOTANAS & SANDWICHES,Routine,02/15/2019,89,1220,RIVER BEND,#112,75247,1720 REGAL ROW #105,Feb 2019,FY2019,32.816748,-96.863887,
MIAKO TERIYAKI,Routine,11/27/2019,93,2626,WESTMORELAND,#600,75211,5910 N CENTRAL EXPW #60,Nov 2019,FY2020,32.719552,-96.874188,
MIAKO TERIYAKI,Routine,05/21/2019,88,2626,WESTMORELAND,#600,75211,5910 SINGLETON BLVD,May 2019,FY2019,32.719552,-96.874188,
MICHELADAS RESTAURANT,Routine,07/03/2019,90,2828,WEBB CHAPEL,,75220,702 N BUCKNER BLVD,Jul 2019,FY2019,32.856636,-96.87076,
MICHELADAS RESTAURANT,Routine,07/02/2019,59,2828,WEBB CHAPEL,,75220,702 ROSS AVE,Jul 2019,FY2019,32.856636,-96.87076,
MICHELADAS RESTAURANT,Routine,01/15/2019,85,2828,WEBB CHAPEL,,75220,7020 FAIR OAKS AVE #100A,Jan 2019,FY2019,32.856636,-96.87076,
MICKLE CHICKEN,Routine,10/30/2019,100,3203,CAMP WISDOM,,75237,8787 S LANCASTER RD,Oct 2019,FY2020,32.662584,-96.873446,
MICKLE CHICKEN,Routine,04/24/2019,97,3203,CAMP WISDOM,,75237,8790 WESTMINSTER,Apr 2019,FY2019,32.662584,-96.873446,
MIDWAY BEVERAGE,Routine,12/02/2019,94,19019,MIDWAY,,75287,305 S CARROLL AVE 100,Dec 2019,FY2020,33.010848,-96.843766,
MIGALITOS SUPERMERCADO (MEAT),Routine,10/18/2019,92,1050,BELTLINE,,75253,1104 S WESTMORELAND RD,Oct 2019,FY2020,32.686957,-96.589274,
MIGALITOS SUPERMERCADO (PRODUCE),Routine,10/18/2019,98,1050,BELTLINE,,75253,11044 HARRY HINES BLVD,Oct 2019,FY2020,32.686957,-96.589274,
MIGALITOS SUPERMERCADO #1,Routine,10/18/2019,95,1050,BELTLINE,,75253,1105 S WALTON WALKER BLVD,Oct 2019,FY2020,32.686957,-96.589274,
MIKE'S GEMINI TWIN LOUNGE,Routine,08/27/2019,95,1906,HARWOOD,,75215,310 W KIEST BLVD,Aug 2019,FY2019,32.772499,-96.783803,
MIKE'S MART,Routine,03/15/2019,94,323,RIVERFRONT,,75207,9069 VANTAGE POINT,Mar 2019,FY2019,32.773404,-96.81302,
MILE HIGH SUBS AND GIOLITTIS PIZZA KITCHEN,Routine,12/23/2019,91,1499,REGAL,#314,75247,2330 FLORA ST #300,Dec 2019,FY2020,32.834411,-96.87796,
MILLE LIRE,Routine,09/16/2019,81,3102,OAKLAWN,#116,75219,8336 PARK LN #B,Sep 2019,FY2019,32.809698,-96.808257,
MILLE LIRE,Routine,03/19/2019,80,3102,OAKLAWN,#116,75219,8336 PARK LN STE #B,Mar 2019,FY2019,32.809698,-96.808257,
MILLENIUM MART #34009,Follow-up,04/17/2019,80,3400,LOMBARDY,#108,75220,9635 FERNDALE RD,Apr 2019,FY2019,32.866419,-96.865718,
MILLENIUM MART #34009,Routine,04/14/2019,61,3400,LOMBARDY,#108,75220,9636 BRIERWOOD LN,Apr 2019,FY2019,32.866419,-96.865718,
MIMI'S STAR CAFE,Routine,08/05/2019,95,19177,PRESTON,#180,75252,3130 N BUCKNER BLVD,Aug 2019,FY2019,33.00902,-96.795559,
MIMI'S STAR CAFE,Routine,02/06/2019,89,19177,PRESTON,#180,75252,3130 W MOCKINGBIRD LN,Feb 2019,FY2019,33.00902,-96.795559,
MIMIS PIZZERIA,Routine,04/22/2019,88,3028,HALL,#179,75204,8111 E RL THRONTON FRWY,Apr 2019,FY2019,32.805509,-96.800838,
MIQUEL'S CANTINA & RESTAU,Routine,09/25/2019,89,214,AKARD,,75201,3702 GREENVILLE AVE,Sep 2019,FY2019,32.782271,-96.800019,
MIQUEL'S CANTINA & RESTAU,Routine,01/14/2019,98,214,AKARD,,75201,3705 CEDAR SPRINGS RD,Jan 2019,FY2019,32.782271,-96.800019,
MIXT,Routine,08/16/2019,88,2355,OLIVE,#140,75201,4436 LEMMON AVE,Aug 2019,FY2019,30.439565,-91.162352,
MOCKINGBIRD DINER,Routine,04/29/2019,80,3130,MOCKINGBIRD,,75235,8657 GARLAND RD,Apr 2019,FY2019,32.83309,-96.838174,
MOISE E MOLINA H S,Routine,10/25/2019,100,2355,DUNCANVILLE,,75211,4424 DALLAS FT WORTH TPKE,Oct 2019,FY2020,32.724212,-96.908746,
MOISE E MOLINA H S,Routine,04/29/2019,95,2355,DUNCANVILLE,,75211,4425 GASTON AVE,Apr 2019,FY2019,32.724212,-96.908746,
MOMENTOUS INSTITUTE,Routine,09/24/2019,96,106,TENTH,,75203,11260 N CENTRAL EXPW,Sep 2019,FY2019,43.147794,-95.143302,
MOMENTOUS INSTITUTE,Routine,03/26/2019,99,106,TENTH,,75203,1127 N BECKLEY AVE,Mar 2019,FY2019,43.147794,-95.143302,
MOMO'S,Routine,07/11/2019,90,2800,ROUTH,#165,75201,650 N PEARL ST STE #FC4,Jul 2019,FY2019,32.798287,-96.80398,
MOMO'S,Routine,01/14/2019,90,2800,ROUTH,#165,75201,650 N RIVERFRONT BLVD,Jan 2019,FY2019,32.798287,-96.80398,
"MONKEY KING NOODLE, CO",Routine,06/27/2019,86,2933,MAIN,,75226,7625 HUME DR,Jun 2019,FY2019,43.275891,-78.70082,
MONTERREY BAKERY,Routine,01/28/2019,95,300,JEFFERSON,,75203,7827 LAKE JUNE RD,Jan 2019,FY2019,32.744812,-96.820222,
MONTERREY RESTAURANT & BBQ,Routine,12/26/2019,85,10920,GARLAND,,75218,11909 PRESTON RD 1426,Dec 2019,FY2020,32.845903,-96.68718,
MONTERREY RESTAURANT & BBQ,Routine,05/30/2019,80,10920,GARLAND,,75218,11909 PRESTTON RD STE 1486,May 2019,FY2019,32.845903,-96.68718,
MONTERREY SUPER MARKET,Routine,05/10/2019,80,300,JEFFERSON,,75203,7830 N CENTRAL EXPW,May 2019,FY2019,32.744812,-96.820222,
MONTES BURRITOS - DALLAS,Routine,08/15/2019,89,19059,MARSH,#100,75287,3090 OLIVE ST #B100,Aug 2019,FY2019,33.011334,-96.85736,
MOON STAR,Routine,01/06/2019,88,3045,BUCKNER,#C,75228,8200 WALNUT HILL LN,Jan 2019,FY2019,32.808791,-96.683605,
MORALES RESTAURANT 2,Routine,08/07/2019,80,2539,DAVIS,,75211,5441 ALPHA RD #112,Aug 2019,FY2019,32.74952,-96.859634,
MORALES RESTAURANT 2,Routine,01/24/2019,80,2539,DAVIS,,75211,5444 LEMMON AVE,Jan 2019,FY2019,32.74952,-96.859634,
MORE-ISH DONUTS,Routine,01/30/2019,80,2605,FORT WORTH,#400,75211,5600 W LOVERS LN #143,Jan 2019,FY2019,32.758222,-96.864764,
MORELIA MEXICAN RESTAURANT,Routine,05/10/2019,80,1034,BUCKNER,,75217,10788 HARRY HINES BLVD E-504,May 2019,FY2019,32.730064,-96.682859,
MORELIA MEXICAN RESTAURNT,Routine,09/06/2019,80,2707,JEFFERSON,,75211,6060 N CENTRAL EXPW #168,Sep 2019,FY2019,34.025589,-118.325106,
MORELIA MEXICAN RESTAURNT,Routine,03/26/2019,89,2707,JEFFERSON,,75211,6060 SKILLMAN ST,Mar 2019,FY2019,34.025589,-118.325106,
MORTON'S OF CHICAGO STEAKHOUSE,Routine,12/23/2019,95,2222,MCKINNEY,#200,75201,4001 LEMMON AVE,Dec 2019,FY2020,32.793312,-96.80271,
MORTON'S OF CHICAGO STEAKHOUSE,Routine,07/02/2019,89,2222,MCKINNEY,#200,75201,4001 MAPLE AVE,Jul 2019,FY2019,32.793312,-96.80271,
MOSELEY ELEMENTARY SCHOOL,Routine,10/28/2019,98,10400,RYLIE,,75217,10810 FERGUSON RD,Oct 2019,FY2020,32.690486,-96.641722,
MOSELEY ELEMENTARY SCHOOL,Routine,04/30/2019,94,10400,RYLIE,,75217,10817 DENTON DR #B,Apr 2019,FY2019,32.690486,-96.641722,
MOTHERS TRUCKERS,Routine,01/26/2019,100,2110,NORTHWEST,#A,75220,3606 BOULDER DR,Jan 2019,FY2019,32.865887,-96.904401,
MOTION,Routine,12/20/2019,85,2995,WESTMORELAND,,75233,7826 GARLAND RD,Dec 2019,FY2020,32.710981,-96.87428,
MOTOPIA,Routine,04/29/2019,96,1710,YOUNG,#120,75201,2630 COMMERCE ST,Apr 2019,FY2019,32.239864,-101.461279,
MOTOR STREET CHEVRON,Routine,03/15/2019,97,2606,STEMMONS,,75207,5600 W LOVERS LN 136,Mar 2019,FY2019,32.80715,-96.84047,
MOVIES 17 CONCESSION #2,Routine,11/13/2019,97,11819,WEBB CHAPEL,,75234,1501 MAIN ST #FL1,Nov 2019,FY2020,32.911124,-96.873295,
MOVIES 17 CONCESSION #3,Routine,11/13/2019,99,11819,WEBB CHAPEL,,75234,1502 CENTERVILLE RD,Nov 2019,FY2020,32.911124,-96.873295,
MOXIE'S GRILL & BAR,Routine,10/31/2019,96,100,CRESCENT,#140,75201,1001 ROSS AVE #120,Oct 2019,FY2020,30.456855,-98.104981,
MOXIE'S GRILL & BAR,Routine,04/15/2019,88,100,CRESCENT,#140,75201,1001 ROSS AVE #122,Apr 2019,FY2019,30.456855,-98.104981,
MOXIE'S GRILL & BAR (OUTSIDE BAR),Routine,10/31/2019,100,100,CRESCENT,#140,75201,1001 ROSS AVE #132,Oct 2019,FY2020,30.456855,-98.104981,
MOZZARELLA COMPANY,Routine,01/23/2019,100,2944,ELM,,75226,7701 S WESTMORELAND RD,Jan 2019,FY2019,32.785167,-96.780938,
MR TACO,Routine,08/08/2019,93,1314,BUCKNER,316,75217,19049 MARSH LN #103,Aug 2019,FY2019,32.734846,-96.682838,
MR TACO,Routine,02/12/2019,94,1314,BUCKNER,316,75217,19049 MARSH LN #109,Feb 2019,FY2019,32.734846,-96.682838,
MR. BIGOTES TAQUERIA,Routine,11/26/2019,86,2200,CLARENDON,,75208,3838 CROWN SHORE RD,Nov 2019,FY2020,32.734645,-96.854469,
MR. BIGOTES TAQUERIA,Routine,05/21/2019,96,2200,CLARENDON,,75208,3838 OAK LAWN AVE #175,May 2019,FY2019,32.734645,-96.854469,
MS DISCOUNT EXPRESS,Routine,01/03/2019,88,2950,CAMP WISDOM,,75237,7742 FOREST LN,Jan 2019,FY2019,32.662056,-96.867527,
MUDSMITH,Routine,09/03/2019,85,2114,GREENVILLE,,75206,3610 SAMUELL BLVD,Sep 2019,FY2019,38.064088,-79.111007,
MUDSMITH,Routine,03/13/2019,85,2114,GREENVILLE,,75206,3611 DICKASON AVE,Mar 2019,FY2019,38.064088,-79.111007,
MUDSMITH/PINTS & QUARTS,Routine,03/01/2019,80,3102,OAK LAWN,#110,75219,8333 DOUGLAS AVE #C140,Mar 2019,FY2019,32.809698,-96.808257,
MUMBAI GRILL,Routine,09/04/2019,89,17370,PRESTON,#490,75252,2715 ELM ST,Sep 2019,FY2019,32.98966,-96.801854,
MUMBAI GRILL,Routine,03/04/2019,80,17370,PRESTON,#490,75252,2715 MEADOW ST,Mar 2019,FY2019,32.98966,-96.801854,
MUNKEY MARKET,Routine,10/07/2019,97,2827,LIVE OAK,,75204,7000 PARK LN,Oct 2019,FY2020,30.544034,-97.742978,
MURPHY'S DELI,Routine,12/09/2019,92,1250,MOCKINGBIRD,#110,75247,1804 MCMILLAN AVE,Dec 2019,FY2020,32.820063,-96.867391,
MURPHY'S DELI,Routine,12/12/2019,91,17304,PRESTON,#135,75248,2709 MCKINNEY AVE,Dec 2019,FY2020,32.987396,-96.802985,
MURPHY'S DELI,Routine,11/21/2019,89,12001,CENTRAL,#295,75243,1562 E ANN ARBOR AVE,Nov 2019,FY2020,32.913613,-96.768442,
MURPHY'S DELI,Routine,11/11/2019,84,12770,MERIT DR,#112,75251,18121 MARSH LN,Nov 2019,FY2020,32.922176,-96.772077,
MURPHY'S DELI,Routine,10/16/2019,83,3100,MCKINNON,#190,75201,8318 LAKE JUNE RD,Oct 2019,FY2020,32.797717,-96.811547,
MURPHY'S DELI,Routine,07/15/2019,99,1250,MOCKINGBIRD,#110,75247,1805 SYLVAN AVE,Jul 2019,FY2019,32.820063,-96.867391,
MURPHY'S DELI,Routine,07/17/2019,90,13737,NOEL,#250,75240,2120 N ST AUGUSTINE RD #130,Jul 2019,FY2019,32.93498,-96.818062,
MURPHY'S DELI,Routine,06/24/2019,96,17304,PRESTON,#135,75248,2709 MCKINNEY AVE #150,Jun 2019,FY2019,32.987396,-96.802985,
MURPHY'S DELI,Routine,06/27/2019,90,325,SAINT PAUL,#125,75201,9169 MARKVILLE DR,Jun 2019,FY2019,37.688453,-97.375862,
MURPHY'S DELI,Routine,05/16/2019,92,12001,CENTRAL,#295,75243,15707 HILLCREST RD,May 2019,FY2019,32.913613,-96.768442,
MURPHY'S DELI,Routine,05/16/2019,81,12770,MERIT DR,#112,75251,18130 COIT RD,May 2019,FY2019,32.922176,-96.772077,
MURPHY'S DELI,Routine,02/19/2019,97,1717,MAIN,#C100,75201,2642 S MALCOLM X BLVD,Feb 2019,FY2019,40.606883,-80.271696,
MURPHY'S DELI,Routine,01/17/2019,92,13737,NOEL,#250,75240,2120 W JEFFERSON BLVD,Jan 2019,FY2019,32.93498,-96.818062,
MURPHY'S DELI TRIWEST,Routine,09/17/2019,94,3030,LBJ,#110,75234,813 EXPOSITION AVE,Sep 2019,FY2019,0,0,
MURPHY'S DELI TRIWEST,Routine,03/07/2019,90,3030,LBJ,#110,75234,8130 E R L THORNTON FRWY,Mar 2019,FY2019,0,0,
MURPHY'S DELI UPTOWN,Routine,06/28/2019,81,2000,MCKINNEY,#150,75201,3300 W MOCKINGBIRD LN,Jun 2019,FY2019,32.790753,-96.803571,
MURPHYS DELI,Routine,12/11/2019,86,2323,VICTORY,#150,75219,4303 LEMMON AVE,Dec 2019,FY2020,46.994205,-123.812408,
MURPHYS DELI,Routine,06/13/2019,90,2323,VICTORY,#150,75219,4303 W ILLINOIS AVE,Jun 2019,FY2019,46.994205,-123.812408,
MURPHYS RESTAURANT & LOUNGE,Routine,12/02/2019,86,10051,WHITEHURST,#100,75243,1020 S WESTMORELAND RD,Dec 2019,FY2020,32.899582,-96.72067,
MURPHYS RESTAURANT & LOUNGE,Routine,06/04/2019,62,10051,WHITEHURST,#100,75243,1020 W DAVIS ST,Jun 2019,FY2019,32.899582,-96.72067,
MURRAY STREET COFFEE,Routine,11/25/2019,95,103,MURRAY,,75226,10695 E NORTHWEST HWY,Nov 2019,FY2020,40.662942,-74.220046,
MUSUME RESTAURANT,Routine,11/21/2019,84,2330,FLORA,#170,75201,4333 GANNON LN #113,Nov 2019,FY2020,39.12617,-84.524527,
MUSUME RESTAURANT,Routine,05/22/2019,87,2330,FLORA,#170,75201,4333 GANNON LN #114,May 2019,FY2019,39.12617,-84.524527,
MUTT'S CANINE CANTINA,Routine,01/26/2019,87,2889,CITYPLACE WEST,,75204,7102 MILITARY PKWY 102,Jan 2019,FY2019,32.806137,-96.795108,
MY BEER STORE 2,Routine,11/04/2019,93,18900,DALLAS,#100,75287,3015 OAK LAWN AVE,Nov 2019,FY2020,0,0,
MY BEER STORE 6,Routine,05/07/2019,83,3404,LANCASTER,,75216,9670 PLANO RD,May 2019,FY2019,32.706061,-96.800265,
MY FAMILY PIZZA,Routine,12/06/2019,89,1915,SKILLMAN,,75206,3127 INWOOD RD,Dec 2019,FY2020,32.812514,-96.761865,
MY FAMILY PIZZA,Routine,06/29/2019,90,1915,SKILLMAN,,75206,3127 ROUTH ST,Jun 2019,FY2019,32.812514,-96.761865,
MY FAMILY'S PIZZA,Routine,07/02/2019,88,10720,PRESTON,#1014,75230,11409 N CENTRAL EXPW,Jul 2019,FY2019,41.870035,-85.733782,
MY FAMILY'S PIZZA,Routine,01/08/2019,88,10720,PRESTON,#1014,75230,1141 PEAVY RD,Jan 2019,FY2019,41.870035,-85.733782,
MY HAPPY FISH,Routine,06/21/2019,80,10819,COMPOSITE,,75220,11661 PRESTON RD #127,Jun 2019,FY2019,32.876449,-96.895903,
MY STORE,Routine,10/03/2019,95,10810,FERGUSON,,75228,11613 N CENTRAL EXPW #106A,Oct 2019,FY2020,32.842703,-96.664303,
N & R STATION,Routine,10/15/2019,91,2104,LEDBETTER,,75216,3600 MCKINNEY AVE #150,Oct 2019,FY2020,32.686293,-96.789196,
NAMOO KOREAN RESTAURANT HOUSE OF TREES,Routine,09/14/2019,77,11425,GOODNIGHT,,75220,13350 DALLAS PKWY #2255,Sep 2019,FY2019,32.896457,-96.902095,
NAMOO KOREAN RESTAURANT HOUSE OF TREES,Routine,07/30/2019,69,11425,GOODNIGHT,,75220,13350 DALLAS PKWY #2505,Jul 2019,FY2019,32.896457,-96.902095,
NAMOO KOREAN RESTAURANT HOUSE OF TREES,Routine,07/02/2019,73,11425,GOODNIGHT,,75220,13350 DALLAS PKWY #2615,Jul 2019,FY2019,32.896457,-96.902095,
NAMOO KOREAN RESTAURANT HOUSE OF TREES,Routine,01/14/2019,90,11425,GOODNIGHT,,75220,13350 DALLAS PKWY #2620,Jan 2019,FY2019,32.896457,-96.902095,
NANCY'S FRUITERIA & NIEVES,Routine,10/16/2019,90,2320,OATES,,75228,4241 CAPITOL AVE,Oct 2019,FY2020,33.998915,-117.803793,
NATHAN ADAMS ELEMENTARY,Routine,09/23/2019,96,12600,WELCH,,75244,18101 PRESTON RD #204C,Sep 2019,FY2019,32.920603,-96.829489,
NATHAN ADAMS ELEMENTARY,Routine,03/20/2019,92,12600,WELCH,,75244,18101 PRESTON RD #204D,Mar 2019,FY2019,32.920603,-96.829489,
NATIONS GIFTS #416,Routine,12/12/2019,100,12720,MERIT,,75251,1811 S HAMPTON RD,Dec 2019,FY2020,32.922124,-96.772077,
NATURAL GROCERS,Routine,03/05/2019,99,11661,PRESTON,224,75230,14115 HILLCREST RD,Mar 2019,FY2019,32.907606,-96.804251,
NATURE'S PLATE,Routine,12/23/2019,97,10233,NORTHWEST,#432,75238,10544 WALNUT ST #105,Dec 2019,FY2020,32.86447,-96.708385,
NATURE'S PLATE,Routine,07/18/2019,100,11811,PRESTON,#101,75243,14999 PRESTON RD,Jul 2019,FY2019,32.910437,-96.803995,
NATURE'S PLATE,Routine,06/25/2019,93,10233,NORTHWEST,#432,75238,10544 WALNUT ST #106,Jun 2019,FY2019,32.86447,-96.708385,
NATURE'S PLATE,Routine,01/18/2019,100,11811,PRESTON,#101,75243,14999 PRESTON RD #104,Jan 2019,FY2019,32.910437,-96.803995,
NEIGHBORHOOD FOOD MART,Routine,01/17/2019,90,1802,DENLEY,,75216,2824 N BUCKNER BLVD,Jan 2019,FY2019,32.725565,-96.805562,
NEIGHBORHOOD GROCERY,Routine,06/14/2019,87,3415,MALCOLM X,,75215,9730 ABRAMS RD #114,Jun 2019,FY2019,0,0,
NEIGHBORHOOD GROCERY,Routine,02/15/2019,79,3415,MALCOLM X,,75215,9730 N CENTRAL EXPW,Feb 2019,FY2019,0,0,
NEIGHBORHOOD SERVICES PRESTON ROYAL,Routine,05/22/2019,93,10720,PRESTON,1101,75230,11410 GARLAND RD,May 2019,FY2019,41.870035,-85.733782,
NEIMANS EXPRESSO BAR,Routine,10/10/2019,100,1626,MAIN,,75201,2530 BUTLER ST,Oct 2019,FY2020,37.375563,-120.723492,
NEIMANS EXPRESSO BAR,Routine,03/25/2019,95,1626,MAIN,,75201,2531 FORT WORTH AVE,Mar 2019,FY2019,37.375563,-120.723492,
NELSON'S,Routine,07/18/2019,93,17602,PRESTON,,75252,2730 COMMERCE ST,Jul 2019,FY2019,32.991729,-96.800843,
NELSON'S,Routine,01/28/2019,98,17602,PRESTON,,75252,2730 SAMUELL BLVD #170,Jan 2019,FY2019,32.991729,-96.800843,
NELSON'S DONUT SHOP,Routine,03/08/2019,93,12700,MIDWAY,#101,75234,1811 GROSS RD,Mar 2019,FY2019,32.922349,-96.838089,
NEO PIZZA NAPOLETANA,Routine,07/24/2019,82,2340,VICTORY PARK,,75201,440 W KIEST BLVD,Jul 2019,FY2019,32.786697,-96.809292,
NEO PIZZA NAPOLETANA,Routine,01/08/2019,81,2340,VICTORY PARK,,75201,4400 N CENTRAL EXPW,Jan 2019,FY2019,32.786697,-96.809292,
NEON COWBOYS,Routine,04/30/2019,85,10420,C F HAWN,,75217,10819 ELAM RD,Apr 2019,FY2019,32.698057,-96.645581,
NESTLE TOLLHOUSE CAFE,Routine,02/11/2019,96,13350,DALLAS,#2655,75082,2006 SAN JACINTO ST #100,Feb 2019,FY2019,32.930161,-96.820963,
NESTLE TOLLHOUSE CAFE BY CHIP -KIOSK,Routine,02/11/2019,94,13350,DALLAS,#2255,75240,2001 ROSS AVE #3900,Feb 2019,FY2019,32.930161,-96.820963,
NETWORK BAR,Routine,10/31/2019,80,331,SINGLETON,#130,75212,9334 E RL THORNTON FRWY #L2,Oct 2019,FY2020,32.778588,-96.829048,
NETWORK BAR,Routine,04/01/2019,88,331,SINGLETON,#130,75212,9334 E RL THORNTON FRWY #X,Apr 2019,FY2019,32.778588,-96.829048,
NEVERIA LA MEXICANA,Routine,12/11/2019,77,1322,CLARENDON,,75208,1919 RECORD CROSSING RD,Dec 2019,FY2020,32.735019,-96.843613,
NEW CHINA CAFE,Routine,10/09/2019,87,2850,DAVIS,,75211,7071 GREENVILLE AVE,Oct 2019,FY2020,32.749529,-96.869242,
NEW CHINA CAFE,Routine,04/22/2019,89,2850,DAVIS,,75211,7075 W WHEATLAND RD,Apr 2019,FY2019,32.749529,-96.869242,
NEW CHOICES LEADERSHIP,Routine,08/19/2019,99,18106,MARSH,,75280,2900 MCKINNEY AVE,Aug 2019,FY2019,32.997263,-96.855501,
NEW CHOICES LEADERSHIP,Routine,02/14/2019,100,18106,MARSH,,75280,2900 S LAMAR ST,Feb 2019,FY2019,32.997263,-96.855501,
NEW DAIRY WAY,Routine,01/08/2019,87,1551,CENTERVILLE,,75228,2500 LAWRENCE ST,Jan 2019,FY2019,37.373017,-79.489862,
NEW JEREMY'S FOOD STORE,Routine,08/21/2019,80,3444,ILLINOIS,,75216,9780 WALNUT ST #360,Aug 2019,FY2019,32.715153,-96.765446,
NEW O'MALLEY'S,Routine,11/11/2019,91,2720,ZANG,,75224,6186 RETAIL RD #200,Nov 2019,FY2020,32.713908,-96.830192,
NEW SPEEDY BEER & WINE,Routine,01/18/2019,95,1951,SINGLETON,#100,75212,3249 DAWES DR,Jan 2019,FY2019,32.778621,-96.852491,
NEW WOK EXPRESS,Routine,08/14/2019,89,1212,BUCKNER,,75217,1701 SKILLMAN ST,Aug 2019,FY2019,32.733265,-96.682843,
NEW WOK EXPRESS,Routine,02/14/2019,89,1212,BUCKNER,,75217,1702 N COCKRELL HILL RD,Feb 2019,FY2019,32.733265,-96.682843,
